Comment,Label,cluster
Ngak berkaca kaca.. tapi udah netes mbak .. banjir iya,,0
"Mata berkaca kaca, dalam hati serasa terbakar dan berteriak, MERDEKAAA",,0
"Lebay nggak sih, kalau aku nangis lihat klip ini 😢",,0
bener lagii,,0
Bagus yang sebelumnya menurut gue,,0
Iya kak,,0
Merinding bngeetttt,,0
"Terharu, sedih,bangga, nelongso campur aduk... krn liat VT ini di hari Peringatan Darurat #KawalPutusanMK",,0
Saya siap bergerak untuk Sang Garuda Indonesia🙏💪,,0
Benar ... saya ikut meneteskan air mata. Keren pakai bingit videonya. Mantabbb👍💗,,0
Iyaa 😢,,0
"Kita bangkitkan semangat Garuda,dengan karya anak bangsa, bangkitnya Nusantara emas",,0
Yg merasakan fellnya bahwa kalian generasi Garuda....yg membuat Nusantara emas melambung tinggi ke angkasa,,0
"Hadir Abang

Memang Sangat Luar Biasa Karya Ka Alffy Rev",,1
Kok tahu?,,0
Gw nangis bgt,,0
bjir aku juga begini woi tiba2 berkaca2 liat ini,,0
Merinding yakin😢,,0
​ @imronsyafiq9769 ga lebay kok kak. Aku juga sampe nangis 🥲,,0
Hadir !☝🏻,,0
Sama,,0
Betul,,0
Sma bro krna gw bangga jadi bagian dari Nusantara 🫡,,0
Aku sih karena bangga menjadi bagian dari NUSANTARA 🫡,,0
Ikut ngumpul dah 😢,,0
Njir sampe netes air mata,,0
Gilaaaa...aku nangis pas orang orangnya menunduk hormat pada sang Garuda...,,0
Hadir,,0
😢,,0
Saya....,,0
Merinding euy🥹🥹💪🏻💪🏻,,0
Betul saudaraku,,0
"Siapa pun tolong,, ini keren banget MasyaAllah 😭😭 merinding banget nangis abis lah, Negri tercinta insyaAllah kedepannya akan menjadi negara emas yg akan disegani, karya yg begitu indah 😭😭🔥🔥🇮🇩🇮🇩🇮🇩👏👏👏👏👏👏",,0
Speechless 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,,0
"Salut , semua yg ada didalem pembuatan video ini disebut semua satu persatu tanpa ada yg kurang , kerennn !!! Respect !!!! ❤",,0
"Merinding nonton, kek pengen nangis juga, keren banget sih visualnya.",,0
"Pokonya w cinta mati bgt sama negara kelahiran w.. Ga ada yg boleh injek"" Indonesia",,0
Luar biasa. 👍👍👍👍👍,,1
Please sebagus ini gak ada filmnyaT.T pengen liat film indo fantasi hehh cocokk bgtt gilaaa karyaa ini baguss bangetttT.T semangat terusss buat karyanyaa!! Indonesia selamat ulang tahun yg ke 79❤❤,,0
Nangissss,,0
Merinding❤,,0
kek film2 indosiar angling darma 😊,,0
jokowe pemimpin paling idiot.. 🔥,,0
"Apresiasi setinggi tingginya untuk semua pihak yang berkontribusi pada karya ini. Sepanjang video, merinding dan terharu dengan karya yang indah ini. Ungkapan yang tepat dari saya ""Menakjubkan""",,0
Plis ntn ini...dari pda vlog2 seleb yg tinggal upload,,0
"Konsep, Karya dan garapan yg estetik nan Ganas 🔥🔥🔥
Jayalah Garuda Nusantara Republik Indonesia  🇮🇩",,0
gapernahh gagall,,0
Love loveeeeeeee,,0
Alffy sumpah lo keren sih! Selalu bikin merinding 🎉💐,,0
"sepanjang nonton dan denger lagunya bener-bener nggak bisa berkata-kata hingga terharu, konsep video dan visual yg memanjakan mata, instrumen musik yang indah dan sempet merinding waktu bahasa sansekerta muncul, DIRGAHAYU INDONESIA KU🇮🇩",,0
Menyalaaaaaa🎉,,0
Keren banget 🎉😢 Semangat terus bang,,0
thankyou so much for this masterpiece!!💖,,0
Yg selalu di tunggu kalo 17 an 🔥🔥,,0
Good job konten yang membanggakan bangsa Indonesia 👍,,0
"Mantap sekali Effectnya bang 🔥🔥
Sukses teruss, lanjot teruss",,0
"Haru banget nonton nya,,😢",,0
Sangat terpukau.. Tinggal nunggu vidio recreation dari luar negri ❤❤❤,,0
"Jgn terlalu nunjukin muka vocalisnya lah apa lagi vocalisnya cowok expresi mukanya gk menjiwai banget,mending vocalis ceweknya dia bagus expresinya.klo yg cowok kurang",,0
Naga di cengkram Garuda.... Good si kalau itu syarat...,,0
"Setiap tahun selalu nunggu karya alffy, selalu dibikin haru dan nangis liat karnya-nya, Nusantara itu berarti, Indonesia Tercinta... Dirgahayu Indonesia",,1
Istimewa kreatifitasnya...,,0
TiaP tahun slalu nunggu,,0
"Indonesia semakin maju, dan anak anak bansa memang luar biasa, semoga tahun 2045 tahun EmAS",,1
"OM RUDRA YA NAMA SVAHA....

Bhinneka Tunggal Ika Tan Hana Dharma Mangrwa",,0
Edaannn.. keren banget 🎉,,0
Keren❤️❤️❤️❤️,,0
"asli ini baru namanya karya, mampu membawa penonton terhanyut didalamnya. rasa nasionalisme dalam diri jadi membara sampai"" tidak terasa air mata jatuh... terimakasih @alffy_rev telah  menyajikan karya"" yg hebat di tiap hari kemerdekaan bangsa indonesia 🙌🔥🔥🔥",,0
"Semoga Negeri Jiran tidak Iri Hati terhadap Garuda Nusantara yg selalu mereka citrakan jahat. nanti mereka akan tiru konsep seperti ini, yakinlah.",,0
"Superhero indonesia,the guardian nusantara .mana sutradara hebat indonesia.jdikan ini sebuah film kayak Disney dan marvel",,0
Aslii merindingg. 12 menit penuh ceritaa yang luar biasa ❤❤❤,,0
"Masyallah keren banget,,❤❤❤",,0
"Negri Jiran itu sebetulnya masih masuk Nusantara, Malaysia, Brunei, Singapura itu masih wilayah Nusantara kita semua ini masih bersaudara, jadi jangan LG seperti bocil menghina sana sini.",,0
Akhirnya yg di tunggu2 keren🎉,,0
GOKIIILLLLL,,0
Masterpiece🔥🔥🔥🇮🇩🇮🇩🇮🇩,,0
Merdeka Tanah Air ku 💪💪🔥🔥🔥,,0
"MANTAPPPP, TERUSKAN KARYA INDAHMU.... 🎉🎉",,0
"Baru nonton didetik"" awal udah merinding. Dan terus merinding sampe selesai. Bagus parah😭😭",,0
bang gue merinding bang serius..,,0
Speechless...,,0
❤terbaik,,0
Kereeen bangeeeeeet,,0
"nangis dan merinding jirrr,,,the best for creator,,,,:medal-yellow-first-red::medal-yellow-first-red::medal-yellow-first-red::medal-yellow-first-red::medal-yellow-first-red:",,0
"LEK AKU OLEH MESOH A? JANCOOOOOKKKK IKI APIK COOOOK.
Jujur reaksiku lihat video ini kek gak rela Indonesia semegah ini dirusak sama oknum yang gak bertanggung jawab. Indah banget Coooookkk. aku sempet tahan nangisku, soalnya nonton di kantor pas jam istirahat. hehehe. coba di rumah paling udah kejer.
BISA GAK SEEE MAS ALFFY REV AK BIKIN KITA BANGGA SAMA INDO? YOOO GAK BISA LAAH INI TERLALU BAGUS KARYANYAAAA

PROUD FOR ALL CREATOR!!!",,0
kerenn bangettttttt ampe terharuuu..😭😭 menyala INDONESIAkuu🔥🔥🔥🔥,,0
Aku like yang ke 278rb 🎉🥳😄,,0
ga pernah gagall karya anak bangsa✨️🔥,,0
wonderfull😍,,0
Buseeeeetttt gila gila gilaaaa... keren bener.. 79 merdeka !!,,0
bikin film fantasi indonesia kren nih,,0
"perancang Garuda IKN, hrs nonton ini. agar tau jelas bentuk Garuda yg gagah, jantan, pemberani. yg kepakkan sayapnya membentang sbg simbol mengayomi rakyat, kepala tegak simbol wibawa. bukan kepala nunduk yah  🇮🇩🇮🇩🇮🇩🔥💪💪",,0
kapan ya ada film indo yg kek gini editannya keren banget taukk😢,,0
merinding🤯,,0
Aku nontonya sampek nangis 🥹,,0
Trending 3,,0
"Guardian Majapahitnesia, Jawanesia,  and India Nesia. Tidak sedikitpun ada merepresentasikan rumpun Melayu yang tersebar sepanjang Sumatera, Kepulauan di Selat Malaka-Karimata dan Pesisir Barat Borneo.",,0
the real memanjakan mata dan telinga,,0
Nangisss.. keren banget,,0
"Keren bangettt... merinding sumpahhh... 
Andai dibuat film pasti petcah
Ditunggu karya selanjutnya ka alvi dan tim",,0
KERENNNNNNNNNNNN BANGEEEEEEEEETTTT,,0
"Kelas sih ini mah, udah layak jadi film, visualnya bener² memanjakan mata, berasa merinding banget dengerin lagu dengan visual yang super keren",,0
"Keren banget👍👍👍. Perasaan nontonnya juga jlebb, selalu ditunggu karya2 nya!!",,0
Gak kaleng kaleng pokoknya... Salut dan bangga...🎉🎉😊,,0
"Jadiin film gak sih, bagus bgttt",,0
Keren banget... Merinding nontonnya,,0
"Kerren.. seketika ingat game ""god of war""",,0
"Kerenn sekali masyaAlloh ,karya lebih dr sekedar karya tidak bisa berkata kata selain Do'a harapan ditengah hiruk pikuknya negara. jayalah anak bangsa, Indonesia  ! dimanapun kalian berada !",,0
Yuk bisa trending 1...dikit lagi bisa,,0
this man needs bigger budget and make a movie out of this,,0
"Keren, gak pernah mengecewakan allfy dan tim kalau bikin karya😍😍 tapi aku lebih penasaran dengan apa inspirasi kalian membuat drama sperti ini? Apa maksut tersirat kalian membuat adengan pertarungan ular tadi?",,0
Animasinya mantap sekali.,,0
🔥🔥🔥🔥🔥,,0
Berharap dibuat film dgn teknologi yang semegah video ini...❤,,0
"nagisssssss keren banget 
ternyata begitu kuatnya sang garuda
semoga orang-orang dengan segudang karya yang luar biasa ini bisa selalu mendapatkan support dari semua 
bangga banget, Indonesia punya putra putri dengan segudang kreatifitas",,0
wahhh ketinggalan aku. krna sibuk kegiatan...😅.  keren sekali kak alfi. mksih 😍😍😍😍,,0
The great masterpiece. Iam proud as Indonesian,,0
Gilaaa kerennn,,0
alffy ini ya karya nya bagus bagus banget ngena keren banget,,0
"Tiap tahun karya nya gak pernah mengecewakan, sumpah ini keren banget...jangan cuman nonton ya guys, wajib banget di like, yg kek gini nih wajib banget trending, wow banget....",,0
"Keren, maha karya luar biasa",,1
"selalu takjub dengan karya Alffy Rev dan Dewatlantis, apresiasi sebesar-besarnya untuk seluruh tim dan semua pihak yang terlibat dalam mahakarya yang luar biasa ini!! Selamat telah berhasil memanjakan mata penonton dengan video wisata masa lalu yang menakjubkan dan begitu menginspirasi:washhands:",,0
"ASLI MERINDING, SUMPAH GILAA INI BAGUS BANGET❤️‍🔥",,0
Terima kasih mas,,0
"Bangga sekali sama semua yang sudah terlibat dalam pembuatannya video ini, terimakasih sudah melahirkan karya yang amat luar biasa,, yang sangat inspiratif,, kalian hebat 👍
Dari awal nonton samapi akhir takjub sekali, merinding sumpah ,, ini keren banget 👍
Sehat selalu buat kalian semua ❤",,0
keren bangett masyaAllah dari awal sampe akhir merindinggggg🔥🔥,,0
"Terimakasih atas karya Yang kalian anak bangsa 😭😭❤❤ aq bangga menjadi bagian anak bangsa Indonesia, menghidupkan nasionalisme Dalam jiwa",,0
sebuah maha karya yang sangat memukau,,0
"mantap...
mahakarya yg sangat indah
turut berbangga ada putra putri asal Sulawesi Utara yg terlibat langsung dlm project ini.
Once Mekel
Novia Bachmid
Fulviandi Dalope
Patty MA Warouw",,0
Kerenn banget karya yg indah n bikin makin cinta Indonesia.. Nusantara..sampai nangis donk liatny 🥰🥰🥰,,0
"SEMOGA SAJA INI BUKAN HANYA SEBUAH CERITA FILM SAJA, TETAPI BENAR-BENAR MENJADI KENYATAAN... INDONESIA KEMBALI KEJAMAN KEJAYAAN NUSANTARA JAMAN DAHULU KALA... SEMOGA SAJA...",,0
"Tidak pernah gagal menciptakan Karya Agung setiap tahunnya. 
Kali ini menggandeng Musisi dan budayawan ternama Indonesia,,, sepanjang nonton merinding. SPEKTAKULER!!!",,0
Woowww amazing...sedih sih klo gak tembus 100jt viewers......sekeren ini lhooooo,,0
"Aku juga berharap begitu semoga ada produser yg membuat film kerajaan di Indonesia jaman dulu dengan nuansa semegah ini , cerita cerita jaman dulu itu seru seru kalo di bikin film",,0
full cgi wkwk kocak,,0
 @brogyyi  cb km bikin tnp cgi mgkn lbh kocak,,0
"Keep up the spirit of streaming, brother",,0
CGi nya kek film2 barat 😢,,0
"Merinding,haru,bangga semua jadi satu,dan air mataku mengalir tanpa terasa rasa harunya bener2 menguak,aku bangga menjadi Indonesia dan lahir ditanah Nusantara",,0
"Keren abiiss.. merinding berkaca-kaca waktu menengok Romo Sudjiwo Tejo  Bernarasi. 🔥 semoga ditahun depan ada kenjutan lagi, terima kasih kk Alffy Rev",,0
No words 😢,,0
"Indonesiaku 🔥🔥🔥🔥 karyanya gak pernah gagal, selalu menginspirasi ❤",,0
Keren keren keren,,0
Ini kerennn bgtttttt ❤ si kalo dijadiin drama indonesia bakal seru tapi jangan dibikin sinetron please,,0
Kereeenn,,0
"Mojokerto hadir bos..mantap movie,nya",,0
Tontonan wajib buat anak2 di rumah....tinggal nunggu Mas Alfy bikin film wonderland Indonesia secara utuh nih,,0
"Keren bgt, bangga bgt",,0
amazingg,,0
"LAGU ANANG ASHANTI ATTA DI BANDING INI BEDA KELAS, JAUUUHHHHHH BANGETTTTTT, INI TERNIAT DAN TERKEREN LAGUNYA ENAK BANGET PULA",,0
Karya 🎉❤,,0
"Please kk Alvy buat film 
Sayang banget karya sekeren ini kalau gk ada filmnya",,0
❤❤🎉🎉🎉❤,,0
Luuuuaar Bisaaaaaaa 😢😢😍😍😍😍😍👏👏👏👏 Lop U Indonesia 🇮🇩🇮🇩🇮🇩,,0
Keren bang....,,0
yang bisa merasakan .....dalam vidio lagu ini mengandung vibrasi ..ini awal indonesia lebih maju...merdekaaa😍,,0
Bangga melihatnya. Aku bisa merasakan semangat Garuda di dadaku,,0
"Aku menyebutnya ""masterpiece"" kerja bagus editor",,0
karya yang selalu ditunggu setiap taunnya😍,,0
"Kami perlu film seperti ini,  mengangkat sejarah indonesia,  Jaya selalu Indonesia.  
Nusantara Baru,  Indonesia maju....",,1
Ngeriii sumpah ini super epic 🥺🥺🥺,,0
Karya anak bangsa yg sangat luar biasa❤❤❤,,1
Anjay oncee,,0
Merdeka,,0
BANGKITLAH NUSANTARAKU,,0
Merinding🎉❤,,0
Keren bangettt,,0
"Merdeka dalam berkarya adalah mimpi semua, kayak gini nihhhhh!

Kwerennn sekali! ❤❤❤❤",,0
kereeeennn ❤🎉,,0
Nunggu karya selanjutnya❤❤❤❤❤bangga jdi bagian Indonesia,,0
Kerennn parahhh,,0
"Menakjubkan, aku mampir karena tidak sengaja melihat dari tik-tok. Luar biasa👏👏",,0
Saking takjubnya.. Saking bangganya liat karya ini...sampe bikin nangis,,0
"Luar biasa maha karya yang sangat kelas ,, saluutt ga pernah gagal dgn hasil karya alfy,sukses selalu jayalah Indonesiaku 🇮🇩🎉",,1
KUERENNNNNNNNNN,,0
99999999999999999.9999999999999 % NILAINYA,,0
Satu kata Kereeeeeeeen....,,0
"kacaw balaw, ini patut diapresiasi, ini baru namanya karyaa, ga pernah gagal tiap tahunnya",,0
Kereeen bgt ❤,,0
"merinding, naskah yg dibacakan mbah tejo sangat dahsyat dan agung ❤❤❤❤",,0
Epic parah 🔥🔥,,0
Penyembah mat4 1,,0
napas sesak karena merindinggg gilaaaa kereeennnnn banget😭👏🏻👏🏻👏🏻👏🏻,,0
Karya yg sangat keren,,0
Yg sllu saya tnggu stiap 17 agustus❤,,0
"Waktu melawan naga kaget, kan kenyataan sekarang kerja sama dengan 9 naga.",,0
Keren... Bang alffy Rev.. Mas Elfonda Once Mekel.. Mbah Tejo.. dan semua yg terlibat.. senantiasa menjadi kebanggaan republik dg karya nya..,,0
Kelas bosq,,0
NICEEEEE.......❤❤❤❤❤❤❤❤❤❤❤❤,,0
Karya yg selalu dinanti2 dibulan Agustus,,0
"serius keren banget, ga pernah gagal buat kagum. terimakasih buat seluruh crew dan pihak2 yg telah turun tangan untuk karya seindah ini. Dirgahayu Indonesiaku",,0
Seketika 😢,,0
Magical !❤❤❤,,0
kerenn bgt,,0
❤❤,,0
once gak pernah gagal kalo bawakan lagu bernuansa energic,,0
Kalo ini jadi game pasti rame yg mainin 😆,,0
IYO MATAMUUU!!!!,,0
 @vrsg9646  anak m4t4 satu di ptofil lu wkwkwk,,0
 @vrsg9646  anak mat4 1 di profil elu🤣,,0
this incredible art must be showcased during the Indonesian Independence Day ceremony,,0
"keren videonya mas allfy, ini menunjukan bahwa garuda sudah dikenal dan melekat di indonesia, tapi saya tidak setuju dengan adegan menundukan kepala untuk ""Garuda"" 7:20 , karna kita hanya tunduk kepada Alloh Yang Maha Esa selebihnya keren mas <3",,0
Sungguh luar biasa,,1
Trimakasih pencerahannya... Suatu karya penuh rasa sangat beda dgn industri sinetron yg mengejar keuntungan... Tetap berkarya mengukir sejarah cita2 luhur generasi penerus bangsa sejati pengukir prasasti dan bukan bangsa siasati pengukir peras sampai mati.,,0
bonus ⚕️ 👑 ☺️ 🌏 🌚 🌞,,0
"Keren sekali😍😍😍.. Para animator Indonesia suatu saat bisa bikin animasi film yg lebih keren dari Harry Potter juga... Semangat para anak kebanggaan bangsa, MENYALA LAH DIDUNIA 🔥🔥🔥",,0
🔥🔥🔥 merinding,,0
the real maha karya,,0
Karya yg selau ditunggu-tunggu luvv sekali,,0
kereeennn paraahhh gokill!!!,,0
Proud of you alffy good job..,,0
sampai merinding liatnya,,0
kami bangga punya ALFFY REV di INDONESIA !!!,,0
❤❤❤,,0
Sangat2 bangga🔥,,0
Spektakuler 🔥🔥🔥,,0
"secara visual & musik keren seperti biasanya 
tapi entah kenapa ko kayak kurang greget gitu yaa rasanya, ga semerinding nonton video yg sebelum ini",,0
Wow.,,0
"Duh...saya buka ytube di waktu yang tidak tepat. Klik video ini pas makan siang. Haru, bangga, pengin nangis tapi saya lagi makan nasi padang. Jadinya bingung.. mau nangis dulu apa makan dulu. huhuhu..",,0
Kereeeeen,,0
Anda belum mampu mencerna makna adegan tersebut,,0
"Luar biasa merinding, tak bisa menyebut yang lainnya, selain ""Guardian Nusantara"" adalah maha karya✨",,1
Semangat membara,,0
Terlalu kereennn🥺makasih atas karyanya❤,,0
Terharu banget... sungguh bagussss... sampai susah diungkapkan dengan kata-kata,,0
Merinding banget nontonnya kereeeeeennnnnn banget,,0
Masyaallah bagus banget karyanya kak Allfy Rey.. terimakasih banyak kak sudah membuat karya seindah dan sebagus ini...,,0
Keren,,0
Mantap liat karya nya selalu terpukau dan merinding dan g sadarsedih ingat masa masa lalu,,0
god of war 4:33,,0
"nangis melihat video ini ,,,,sangat membanggakan...",,0
Mantap karya yang sangatw menakjubkan yg di miliki indonesia..,,0
"Keren sumpah 
Menyala ini mah gak mungkin gak menyala dimata dunia 
Audio visul penyanyi dan semuanya semua keren",,0
Nusantara - Garuda Reborn,,0
gila sepanjang nonton ini merinding sebadan badan. keren bangettttt,,0
"LUAR BIASA... 👋👋👋
selalu bikin merinding.. mahakarya yg luar biasa.. kl bs bikin versi movie nya biar bs ditonton para pelajar serta masyarakat luas khususnya Rakyat Indonesia agar rasa cinta tanah air dan nasionalisme selalu tertanam dlm sanubari.. we love it and we proud to be Indonesian.. MERDEKA..!!! ✊",,0
NGERI !!!!!!,,0
Alv bikin film dong 🥺,,0
"Aku liat video ini dari awal sampai akhir nangis terus,terima kasih atas karyanya yg super bagus.

Buat anak² penerus bangsa cintai lah negara kita mau sesakit apapun itu.. tetap lah jga merah putih kita seperti mana pahlawan yg sudah berkorban jiwa raga dan hartanya untuk membela negara kita dan bisa kita nikmati sampai detik ini, harapan kami ada pada kalian anak² muda❤

Dirgahayu Republik Indonesia 79 kita Indonesia buka negara kanoha atau wakanda sekali Indonesia tetaplah Indonesia 🇮🇩🇮🇩",,0
Karya yang sangat luar biasa..,,1
Merinding nonton ini 😍😍😍😍,,0
"Wahhhhh ini keren banget, apa lagi waktu mbah sujiwo tejo keluar langsung merinding Dan terharu❤❤❤❤❤❤",,0
setiap tahun gak pernah gagal selalu dibuat merinding bangga setiap liat karya alffy rev dan tim sukses selalu ❤,,0
Selalu luar biasa keren,,1
bagus sekali,,0
luar biasa❤❤,,1
Merinding keren bangeetttt,,0
"Hebattttttttt thanks mas Alfy, bikin terusssssss.....btw, ada kesalahan kecil di substitle nya di waktu prelude kedua. English nya : the author has long gone, suara once dan bahasa indonesia nya : matahari telah berjanji. Nothing big. Just info doang.......semangat, sehat dan bahagia buat mas alfy.. ....",,0
Gak pernah gagal buat merinding plus bangga bang bang Alvi..suka lihat karyanya .🇮🇩💪💪💪👍👍,,0
KEREN BANGETTT,,0
